"Time","140.114.28.245:9101","140.114.28.246:9101","140.114.28.245:9101","140.114.28.246:9101","140.114.28.245:9101","140.114.28.246:9101","140.114.28.245:9101","140.114.28.246:9101","140.114.28.247:9101","140.114.28.247:9101","140.114.28.247:9101","140.114.28.247:9101"
1627020385000,43,53,11,44,61,86,63,3,0,0,2,22
1627020390000,65,98,13,98,75,85,29,70,0,0,38,54
1627020395000,34,0,75,0,70,100,53,0,0,0,48,68
1627020400000,34,97,96,98,73,85,64,94,0,0,36,0
1627020405000,42,0,56,26,4,86,1,30,0,0,30,81
1627020410000,58,98,63,98,35,87,0,91,0,0,27,23
1627020415000,37,4,38,30,74,99,40,0,0,0,30,20
1627020420000,34,87,62,71,41,88,57,94,0,0,38,33
1627020425000,34,18,65,8,10,98,53,9,0,0,47,1
1627020430000,34,69,37,89,77,99,47,89,0,0,47,0
1627020435000,35,49,35,56,37,94,56,8,0,0,83,32
1627020440000,46,97,58,97,7,88,83,79,0,0,46,68
1627020445000,43,88,29,91,0,100,4,98,0,0,38,68
1627020450000,34,85,10,94,56,85,70,97,0,0,38,67
1627020455000,48,94,73,98,7,98,18,97,0,0,30,0
1627020460000,47,85,5,71,58,90,58,94,0,0,43,49
1627020465000,47,98,39,88,53,81,56,98,0,0,32,0
1627020470000,56,89,0,86,33,99,0,76,0,0,54,48
1627020475000,87,92,7,67,52,99,5,80,0,0,47,47
1627020480000,34,84,63,96,14,98,57,92,0,0,35,85
1627020485000,36,98,0,80,35,98,21,95,0,0,85,27
1627020490000,30,76,21,87,58,99,26,94,0,0,53,1
1627020495000,38,97,0,85,64,96,24,99,0,0,33,14
1627020500000,50,96,14,78,72,90,18,71,0,0,45,68
1627020505000,34,97,53,97,0,86,68,95,0,0,31,57
1627020510000,34,67,73,87,23,88,67,73,0,0,31,40
1627020515000,47,96,1,98,83,87,16,97,0,0,45,65
1627020520000,43,0,69,0,40,99,48,0,0,0,30,0
1627020525000,56,0,0,0,1,87,0,0,0,0,48,7
1627020530000,0,0,77,0,52,0,63,0,0,0,0,6
1627020535000,0,0,67,0,85,0,44,0,0,0,0,0
1627020540000,0,0,41,0,89,0,58,0,0,0,0,31
1627020545000,0,0,77,0,35,0,62,0,0,0,0,1
1627020550000,3,0,29,0,55,0,0,0,0,0,0,43
1627020555000,0,0,60,0,14,0,75,0,0,0,0,0
1627020560000,0,0,30,0,72,0,85,0,0,0,0,56
1627020565000,0,0,20,0,68,0,18,0,0,0,0,22
1627020570000,17,55,71,0,35,0,14,0,0,0,0,58
1627020575000,100,31,6,0,15,0,9,0,0,0,0,17
1627020580000,99,44,0,65,60,78,15,0,0,0,0,68
1627020585000,84,37,57,75,53,41,61,0,0,0,0,0
